filename,label
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10850.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10851.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10852.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10853.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10854.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10855.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10856.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10857.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10858.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10859.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10860.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10861.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10862.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10863.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10864.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10865.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10866.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10867.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10868.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10869.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10870.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10871.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10872.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10873.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10874.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10875.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10876.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10877.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10878.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10879.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10880.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10881.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10882.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10883.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10884.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10885.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10886.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10887.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10888.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10889.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10890.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10891.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10892.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10893.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10894.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10895.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10896.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10897.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10898.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10899.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10900.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10901.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10902.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10903.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10904.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10905.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10906.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10907.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10908.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10909.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10910.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10911.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10912.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10913.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10914.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10915.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10916.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10917.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10918.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10919.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10920.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10921.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10922.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10923.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10924.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10925.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10926.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10927.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10928.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10929.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10930.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10931.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10932.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10933.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10934.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10935.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10936.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10937.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10938.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10939.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10940.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10941.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10942.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10943.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10944.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10945.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10946.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10947.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10948.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10949.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10950.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10951.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10952.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10953.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10954.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10955.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10956.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10957.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10958.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10959.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10960.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10961.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10962.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10963.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10964.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10965.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10966.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10967.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10968.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10969.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10970.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10971.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10972.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10973.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10974.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10975.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10976.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10977.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10978.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10979.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10980.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10981.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10982.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10983.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10984.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10985.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10986.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10987.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10988.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10989.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10990.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10991.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10992.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10993.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10994.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10995.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10996.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10997.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10998.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_10999.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11000.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11001.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11002.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11003.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11004.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11005.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11006.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11007.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11008.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11009.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11010.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11011.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11012.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11013.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11014.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11015.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11016.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11017.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11018.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11019.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11020.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11021.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11022.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11023.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11024.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11025.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11026.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11027.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11028.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11029.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11030.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11031.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11032.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11033.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11034.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11035.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11036.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11037.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11038.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11039.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11040.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11041.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11042.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_11043.jpg,sitting
